daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY     GPP(0)   GPP(tot)     NPP(0)   NPP(tot)      ET(0)    ET(tot)     LAI(0)
-2010          5          4          0          0          0          0          0          0          0 
-2010          5          5          0          0          0          0          0          0          0 
-2010          5          6          0          0          0          0          0          0          0 
-2010          5          7          0          0          0          0          0          0          0 
-2010          5          8          0          0          0          0          0          0          0 
-2010          5          9          0          0          0          0          0          0          0 
-2010          5         10          0          0          0          0          0          0          0 
-2010          5         11          0          0          0          0          0          0          0 
-2010          5         12          0          0          0          0          0          0          0 
-2010          5         13          0          0          0          0          0          0          0 
-2010          5         14          0          0          0          0          0          0          0 
-2010          5         15          0          0          0          0          0          0          0 
-2010          5         16          0          0          0          0          0          0          0 
-2010          5         17          0          0          0          0          0          0          0 
-2010          5         18          0          0          0          0          0          0          0 
-2010          5         19          0          0          0          0          0          0          0 
-2010          5         20          0          0          0          0          0          0          0 
-2010          5         21          0          0          0          0          0          0          0 
-2010          5         22          0          0          0          0          0          0          0 
-2010          5         23          0          0          0          0          0          0          0 
-2010          5         24          0          0          0          0          0          0          0 
-2010          5         25          0          0          0          0          0          0          0 
-2010          5         26          0          0          0          0          0          0          0 
-2010          5         27          0          0          0          0          0          0          0 
-2010          5         28          0          0          0          0          0          0          0 
-2010          5         29          0          0          0          0          0          0          0 
-2010          5         30          0          0          0          0          0          0          0 
-2010          5         31          0          0          0          0          0          0          0 
-2010          6          1          0          0          0          0          0          0          0 
-2010          6          2          0          0          0          0          0          0          0 
-2010          6          3          0          0          0          0          0          0          0 
-2010          6          4          0          0          0          0          0          0          0 
-2010          6          5          0          0          0          0          0          0          0 
-2010          6          6          0          0          0          0          0          0          0 
-2010          6          7          0          0          0          0          0          0          0 
-2010          6          8          0          0          0          0          0          0          0 
-2010          6          9          0          0          0          0          0          0          0 
-2010          6         10          0          0          0          0          0          0          0 
-2010          6         11          0          0          0          0          0          0          0 
-2010          6         12          0          0          0          0          0          0          0 
-2010          6         13          0          0          0          0          0          0          0 
-2010          6         14          0          0          0          0          0          0          0 
-2010          6         15          0          0          0          0          0          0          0 
-2010          6         16   0.458312   0.462399 0.00408682          0   0.552174          0   0.106115 
-2010          6         17    0.54939   0.554289 0.00489897          0   0.617948          0   0.142506 
-2010          6         18   0.297892   0.300548 0.00265634          0   0.380675          0   0.162239 
-2010          6         19   0.447186   0.451174 0.00398761          0   0.626532          0    0.19186 
-2010          6         20   0.250551   0.252785 0.00223419          0   0.349958          0   0.208457 
-2010          6         21   0.900868   0.908901 0.00803315          0    1.04082          0    0.26813 
-2010          6         22    1.39425    1.40668  0.0124327          0    1.44148          0   0.360485 
-2010          6         23    1.68152    1.69652  0.0149943          0    1.53768          0   0.471869 
-2010          6         24    1.99959    2.01742  0.0178306          0    1.67542          0   0.604322 
-2010          6         25    2.02227    2.04031  0.0180329          0    1.56702          0   0.738277 
-2010          6         26    2.82107    2.84622  0.0251558          0    2.17078          0   0.925145 
-2010          6         27    3.36745    3.39747  0.0300279          0    2.54556          0     1.1482 
-2010          6         28    4.05533     4.0915  0.0361619          0    2.83924          0    1.41683 
-2010          6         29    4.95156    4.99571  0.0441536          0    2.96132          0    1.74482 
-2010          6         30    5.91946    5.97224  0.0527845          0    3.12175          0    1.76301 
-2010          7          1    4.52518    4.56553  0.0403516          0    2.78887          0    1.77689 
-2010          7          2    3.42973    3.46032  0.0305914          0    2.62046          0    1.78692 
-2010          7          3    4.42414     4.4636   0.039461          0    1.98818          0    1.80046 
-2010          7          4    6.41393    6.47113  0.0572088          0    3.45113          0    1.82006 
-2010          7          5     3.9589    3.99422  0.0353113          0     2.0063          0    1.83213 
-2010          7          6     5.7131    5.76406  0.0509579          0    3.21062          0    1.84953 
-2010          7          7    5.31272    5.36011  0.0473867          0    3.13998          0    1.86568 
-2010          7          8    4.92729    4.97123  0.0439488          0    3.21791          0    1.88064 
-2010          7          9    3.51596    3.54732  0.0313605          0    2.57596          0     1.8913 
-2010          7         10    4.06452    4.10078  0.0362534          0    2.60504          0    1.90361 
-2010          7         11    5.48886    5.53782  0.0489578          0    3.05366          0    1.92021 
-2010          7         12     3.7341     3.7674  0.0333062          0    1.97407          0    1.93149 
-2010          7         13    4.21544    4.25304  0.0375995          0    2.32198          0    1.94421 
-2010          7         14    5.47571    5.52455  0.0488405          0    2.67121          0    1.96071 
-2010          7         15    4.93128    4.97527  0.0439845          0    2.63829          0    1.97555 
-2010          7         16    3.37562    3.40572  0.0301087          0    1.64578          0    1.98569 
-2010          7         17    5.46155    5.51026  0.0487141          0    2.79543          0    2.00208 
-2010          7         18    6.92022    6.98194  0.0617247          0      3.752          0    2.02283 
-2010          7         19    5.56731    5.61696  0.0496575          0    3.32161          0    2.03949 
-2010          7         20    3.89812    3.93289  0.0347692          0    2.59734          0    2.05114 
-2010          7         21    4.10713    4.14376  0.0366334          0    2.15133          0     2.0634 
-2010          7         22    4.85864    4.90197  0.0433365          0    2.43969          0    2.07788 
-2010          7         23    5.06242    5.10758  0.0451541          0    2.40411          0    2.09296 
-2010          7         24    6.94902      7.011  0.0619816          0    3.81923          0    2.11363 
-2010          7         25     3.1096    3.13733   0.027736          0    1.46767          0    2.12286 
-2010          7         26    4.18352    4.22083  0.0373148          0    1.94496          0    2.13527 
-2010          7         27    3.33915    3.36894  0.0297835          0     1.4991          0    2.14517 
-2010          7         28    6.34395    6.40054  0.0565847          0    2.96982          0    2.16395 
-2010          7         29    4.87001    4.91345   0.043438          0    2.29169          0    2.17836 
-2010          7         30    5.46135    5.51007  0.0487124          0    2.66252          0    2.19449 
-2010          7         31    4.32629    4.36488  0.0385882          0    1.99877          0    2.20725 
-2010          8          1    3.85358    3.88795  0.0343719          0    1.84706          0    2.21861 
-2010          8          2    3.28564    3.31505  0.0294105          0    1.47614          0    2.22041 
-2010          8          3    5.02372    5.06869  0.0449685          0    2.36528          0     2.2352 
-2010          8          4    2.46878    2.49088  0.0220986          0    1.17022          0    2.24246 
-2010          8          5    3.57201    3.60398  0.0319739          0    1.68803          0    2.25296 
-2010          8          6    6.44909    6.50681  0.0577273          0    3.27256          0     2.2719 
-2010          8          7    2.48623    2.50848  0.0222548          0    1.09094          0    2.27919 
-2010          8          8    5.34691    5.39477  0.0478614          0    2.34826          0    2.29486 
-2010          8          9    5.36849    5.41654  0.0480546          0    2.59612          0    2.31058 
-2010          8         10    4.52321     4.5637  0.0404883          0    2.01168          0     2.3238 
-2010          8         11    5.77384    5.82553   0.051683          0    2.73435          0    2.34067 
-2010          8         12    3.66347    3.69626  0.0327926          0    1.74189          0    2.35136 
-2010          8         13    5.99872    6.05242   0.053696          0    2.88507          0    2.36885 
-2010          8         14    6.19681    6.25227  0.0554691          0    2.97403          0    2.38689 
-2010          8         15    2.37439    2.39564  0.0212537          0    1.05828          0     2.3938 
-2010          8         16    3.24349    3.27252  0.0290332          0    1.26386          0    2.40323 
-2010          8         17    2.20209     2.2218  0.0197114          0   0.975636          0    2.40963 
-2010          8         18     5.4125    5.46094  0.0484485          0    2.56723          0    2.42534 
-2010          8         19    5.00887    5.05371  0.0448356          0    2.39991          0    2.43987 
-2010          8         20    5.83283    5.88505  0.0522111          0    2.88742          0    2.45677 
-2010          8         21    4.37526    4.41442  0.0391639          0     1.9414          0    2.46944 
-2010          8         22    4.23251    4.27039  0.0378862          0    1.78727          0    2.48168 
-2010          8         23     4.0728    4.10926  0.0364566          0    1.73846          0    2.49345 
-2010          8         24    5.17748    5.22383  0.0463448          0    2.55182          0     2.5084 
-2010          8         25     4.5801     4.6211  0.0409976          0    2.11269          0    2.52161 
-2010          8         26    2.16621     2.1856  0.0193903          0   0.825706          0    2.52785 
-2010          8         27    1.69689    1.71208  0.0151892          0   0.729346          0    2.53274 
-2010          8         28    4.21005    4.24774  0.0376852          0     2.0615          0    2.54487 
-2010          8         29     2.0334    2.05161  0.0182015          0   0.972852          0    2.55072 
-2010          8         30    4.84196     4.8853  0.0433415          0    2.25834          0    2.56465 
-2010          8         31    3.83774    3.87209  0.0343525          0    1.83326          0    2.57568 
-2010          9          1    5.18567    5.23209  0.0464181          0    2.53052          0    2.59058 
-2010          9          2    4.38743    4.42683  0.0393985          0    2.07843          0    2.59491 
-2010          9          3    3.05647    3.08392  0.0274467          0    1.40553          0    2.60368 
-2010          9          4    5.87286     5.9256  0.0527375          0    2.81186          0    2.62052 
-2010          9          5    5.76783    5.81962  0.0517943          0    2.88301          0    2.63705 
-2010          9          6    5.14032    5.18647  0.0461593          0    2.62655          0    2.65176 
-2010          9          7     2.9471    2.97356  0.0264645          0    1.24854          0    2.66018 
-2010          9          8    3.24837    3.27754  0.0291699          0     1.3126          0    2.66947 
-2010          9          9    3.82881    3.86319  0.0343822          0    1.60254          0     2.6804 
-2010          9         10    2.22697    2.24697  0.0199979          0   0.949942          0    2.68676 
-2010          9         11    5.56429    5.61425  0.0499665          0    2.47952          0    2.70264 
-2010          9         12    2.98375    3.01055  0.0267937          0    1.25971          0    2.71114 
-2010          9         13    4.43513    4.47496  0.0398269          0    2.12196          0    2.72378 
-2010          9         14    1.41131    1.42398  0.0126733          0   0.609308          0     2.7278 
-2010          9         15    3.60953    3.64194  0.0324131          0    1.81506          0    2.73807 
-2010          9         16    2.94294    2.96937  0.0264272          0    1.41488          0    2.74645 
-2010          9         17    3.76469    3.79849  0.0338064          0    1.93942          0    2.75715 
-2010          9         18    3.39576    3.42626  0.0304935          0    1.82786          0     2.7668 
-2010          9         19     2.9323    2.95863  0.0263317          0    1.46078          0    2.77513 
-2010          9         20    2.82206     2.8474  0.0253417          0    1.31279          0    2.78314 
-2010          9         21    4.30319    4.34184  0.0386421          0     1.7829          0    2.79536 
-2010          9         22    5.19697    5.24364  0.0466681          0    2.29468          0     2.8101 
-2010          9         23    2.82749    2.85288  0.0253905          0    1.19917          0    2.81811 
-2010          9         24    2.74732    2.77199  0.0246705          0    1.18982          0    2.82589 
-2010          9         25    3.19141    3.22006  0.0286584          0    1.72161          0    2.83493 
-2010          9         26    1.81543    1.83173  0.0163023          0   0.961014          0    2.84006 
-2010          9         27    1.45387    1.46693  0.0130556          0   0.791612          0    2.84418 
-2010          9         28    1.09639    1.10623 0.00984541          0   0.509833          0    2.84728 
-2010          9         29    2.45512    2.47717  0.0220467          0    1.17305          0    2.85422 
-2010          9         30    1.81585    1.83216  0.0163061          0   0.839954          0    2.85935 
-2010         10          1    3.74228    3.77589  0.0336052          0    1.79232          0    2.86993 
-2010         10          2    1.31458    1.32641  0.0118341          0   0.531833          0    2.79622 
-2010         10          3    4.17391    4.21148  0.0375745          0    1.79149          0    2.72965 
-2010         10          4    2.26858      2.289  0.0204223          0   0.982689          0    2.66307 
-2010         10          5    2.18472    2.20438  0.0196673          0   0.920258          0    2.59649 
-2010         10          6    1.29919    1.31089  0.0116956          0     0.5654          0    2.52992 
-2010         10          7    1.83919    1.85574  0.0165568          0   0.794024          0    2.46334 
-2010         10          8    3.97145     4.0072  0.0357519          0    1.80321          0    2.39676 
-2010         10          9    3.73886    3.77252  0.0336581          0    1.71932          0    2.33019 
-2010         10         10    3.59139    3.62372  0.0323305          0    1.87665          0    2.26361 
-2010         10         11     3.0973    3.12519  0.0278827          0    1.80654          0    2.19703 
-2010         10         12    2.55606    2.57907  0.0230102          0    1.66632          0    2.13046 
-2010         10         13    1.26674    1.27814  0.0114035          0   0.844084          0    2.06388 
-2010         10         14    0.62582   0.631454 0.00563378          0   0.400265          0     1.9973 
-2010         10         15   0.889181   0.897185 0.00800461          0   0.530502          0    1.93072 
-2010         10         16    1.06663    1.07623 0.00960203          0   0.792707          0    1.86415 
-2010         10         17    1.38382    1.39627  0.0124574          0    1.28012          0    1.79757 
-2010         10         18    1.51997    1.53365  0.0136831          0    1.16728          0    1.73099 
-2010         10         19    1.57866    1.59287  0.0142114          0    1.09634          0    1.66442 
-2010         10         20   0.650161   0.656013  0.0058529          0   0.673417          0    1.59784 
-2010         10         21    1.58685    1.60114  0.0142852          0     1.4619          0    1.53126 
-2010         10         22    1.21961    1.23059  0.0109792          0    1.00184          0    1.46469 
-2010         10         23   0.213931   0.215857 0.00192586          0   0.225167          0    1.39811 
-2010         10         24    1.10033    1.11024 0.00990543          0   0.945556          0    1.33153 
-2010         10         25    1.27316    1.28462  0.0114613          0    1.16132          0    1.26496 
-2010         10         26   0.626354   0.631993 0.00563858          0   0.638397          0    1.19838 
-2010         10         27   0.490947   0.495367 0.00441962          0   0.407174          0     1.1318 
-2010         10         28   0.706298   0.712656 0.00635826          0   0.516982          0    1.06523 
-2010         10         29   0.881889   0.889828 0.00793897          0   0.669289          0   0.998651 
-2010         10         30   0.470001   0.474232 0.00423106          0   0.357705          0   0.932074 
-2010         10         31   0.756033   0.762839 0.00680599          0    0.59439          0   0.865497 
-2010         11          1    0.29891   0.301601 0.00269086          0   0.290511          0   0.798921 
-2010         11          2   0.245337   0.247548 0.00221118          0   0.212447          0   0.731484 
-2010         11          3   0.435652   0.439579 0.00392646          0   0.348094          0   0.664985 
-2010         11          4   0.395855   0.399423 0.00356777          0   0.301974          0   0.598487 
-2010         11          5   0.114532   0.115565 0.00103226          0  0.0944883          0   0.531988 
-2010         11          6   0.343928   0.347028 0.00309976          0   0.337781          0    0.46549 
-2010         11          7  0.0892186  0.0900227 0.000804111          0   0.155843          0   0.398991 
-2010         11          8   0.150111   0.151464 0.00135293          0   0.309143          0   0.332493 
-2010         11          9   0.130911   0.132091 0.00117988          0   0.248423          0   0.265994 
-2010         11         10   0.106243   0.107201 0.000957551          0   0.220121          0   0.199496 
-2010         11         11  0.0260925  0.0263277 0.000235167          0  0.0450283          0   0.132997 
-2010         11         12  0.0641689  0.0647472 0.000578342          0  0.0936298          0  0.0664986 
-2010         11         13          0          0          0          0          0          0          0 
-2010         11         14          0          0          0          0          0          0          0 
-2010         11         15          0          0          0          0          0          0          0 
-2010         11         16          0          0          0          0          0          0          0 
-2010         11         17          0          0          0          0          0          0          0 
-2010         11         18          0          0          0          0          0          0          0 
-2010         11         19          0          0          0          0          0          0          0 
-2010         11         20          0          0          0          0          0          0          0 
-2010         11         21          0          0          0          0          0          0          0 
-2010         11         22          0          0          0          0          0          0          0 
-2010         11         23          0          0          0          0          0          0          0 
-2010         11         24          0          0          0          0          0          0          0 
-2010         11         25          0          0          0          0          0          0          0 
-2010         11         26          0          0          0          0          0          0          0 
-2010         11         27          0          0          0          0          0          0          0 
-2010         11         28          0          0          0          0          0          0          0 
-2010         11         29          0          0          0          0          0          0          0 
-2010         11         30          0          0          0          0          0          0          0 
-2010         12          1          0          0          0          0          0          0          0 
-2010         12          2          0          0          0          0          0          0          0 
-2010         12          3          0          0          0          0          0          0          0 
-2010         12          4          0          0          0          0          0          0          0 
-2010         12          5          0          0          0          0          0          0          0 
-2010         12          6          0          0          0          0          0          0          0 
-2010         12          7          0          0          0          0          0          0          0 
-2010         12          8          0          0          0          0          0          0          0 
-2010         12          9          0          0          0          0          0          0          0 
-2010         12         10          0          0          0          0          0          0          0 
-2010         12         11          0          0          0          0          0          0          0 
-2010         12         12          0          0          0          0          0          0          0 
-2010         12         13          0          0          0          0          0          0          0 
-2010         12         14          0          0          0          0          0          0          0 
-2010         12         15          0          0          0          0          0          0          0 
-2010         12         16          0          0          0          0          0          0          0 
-2010         12         17          0          0          0          0          0          0          0 
-2010         12         18          0          0          0          0          0          0          0 
-2010         12         19          0          0          0          0          0          0          0 
-2010         12         20          0          0          0          0          0          0          0 
-2010         12         21          0          0          0          0          0          0          0 
-2010         12         22          0          0          0          0          0          0          0 
-2010         12         23          0          0          0          0          0          0          0 
-2010         12         24          0          0          0          0          0          0          0 
-2010         12         25          0          0          0          0          0          0          0 
-2010         12         26          0          0          0          0          0          0          0 
-2010         12         27          0          0          0          0          0          0          0 
-2010         12         28          0          0          0          0          0          0          0 
-2010         12         29          0          0          0          0          0          0          0 
-2010         12         30          0          0          0          0          0          0          0 
-2010         12         31          0          0          0          0          0          0          0 

-YEAR      MONTH        DAY     GPP(0)   GPP(tot)     NPP(0)   NPP(tot)      ET(0)    ET(tot)     LAI(0)

-2011          1          1          0          0          0          0          0          0          0 
-2011          1          2          0          0          0          0          0          0          0 
-2011          1          3          0          0          0          0          0          0          0 
-2011          1          4          0          0          0          0          0          0          0 
-2011          1          5          0          0          0          0          0          0          0 
-2011          1          6          0          0          0          0          0          0          0 
-2011          1          7          0          0          0          0          0          0          0 
-2011          1          8          0          0          0          0          0          0          0 
-2011          1          9          0          0          0          0          0          0          0 
-2011          1         10          0          0          0          0          0          0          0 
-2011          1         11          0          0          0          0          0          0          0 
-2011          1         12          0          0          0          0          0          0          0 
-2011          1         13          0          0          0          0          0          0          0 
-2011          1         14          0          0          0          0          0          0          0 
-2011          1         15          0          0          0          0          0          0          0 
-2011          1         16          0          0          0          0          0          0          0 
-2011          1         17          0          0          0          0          0          0          0 
-2011          1         18          0          0          0          0          0          0          0 
-2011          1         19          0          0          0          0          0          0          0 
-2011          1         20          0          0          0          0          0          0          0 
-2011          1         21          0          0          0          0          0          0          0 
-2011          1         22          0          0          0          0          0          0          0 
-2011          1         23          0          0          0          0          0          0          0 
-2011          1         24          0          0          0          0          0          0          0 
-2011          1         25          0          0          0          0          0          0          0 
-2011          1         26          0          0          0          0          0          0          0 
-2011          1         27          0          0          0          0          0          0          0 
-2011          1         28          0          0          0          0          0          0          0 
-2011          1         29          0          0          0          0          0          0          0 
-2011          1         30          0          0          0          0          0          0          0 
-2011          1         31          0          0          0          0          0          0          0 
-2011          2          1          0          0          0          0          0          0          0 
-2011          2          2          0          0          0          0          0          0          0 
-2011          2          3          0          0          0          0          0          0          0 
-2011          2          4          0          0          0          0          0          0          0 
-2011          2          5          0          0          0          0          0          0          0 
-2011          2          6          0          0          0          0          0          0          0 
-2011          2          7          0          0          0          0          0          0          0 
-2011          2          8          0          0          0          0          0          0          0 
-2011          2          9          0          0          0          0          0          0          0 
-2011          2         10          0          0          0          0          0          0          0 
-2011          2         11          0          0          0          0          0          0          0 
-2011          2         12          0          0          0          0          0          0          0 
-2011          2         13          0          0          0          0          0          0          0 
-2011          2         14          0          0          0          0          0          0          0 
-2011          2         15          0          0          0          0          0          0          0 
-2011          2         16          0          0          0          0          0          0          0 
-2011          2         17          0          0          0          0          0          0          0 
-2011          2         18          0          0          0          0          0          0          0 
-2011          2         19          0          0          0          0          0          0          0 
-2011          2         20          0          0          0          0          0          0          0 
-2011          2         21          0          0          0          0          0          0          0 
-2011          2         22          0          0          0          0          0          0          0 
-2011          2         23          0          0          0          0          0          0          0 
-2011          2         24          0          0          0          0          0          0          0 
-2011          2         25          0          0          0          0          0          0          0 
-2011          2         26          0          0          0          0          0          0          0 
-2011          2         27          0          0          0          0          0          0          0 
-2011          2         28          0          0          0          0          0          0          0 
-2011          3          1          0          0          0          0          0          0          0 
-2011          3          2          0          0          0          0          0          0          0 
-2011          3          3          0          0          0          0          0          0          0 
-2011          3          4          0          0          0          0          0          0          0 
-2011          3          5          0          0          0          0          0          0          0 
-2011          3          6          0          0          0          0          0          0          0 
-2011          3          7          0          0          0          0          0          0          0 
-2011          3          8          0          0          0          0          0          0          0 
-2011          3          9          0          0          0          0          0          0          0 
-2011          3         10          0          0          0          0          0          0          0 
-2011          3         11          0          0          0          0          0          0          0 
-2011          3         12          0          0          0          0          0          0          0 
-2011          3         13          0          0          0          0          0          0          0 
-2011          3         14          0          0          0          0          0          0          0 
-2011          3         15          0          0          0          0          0          0          0 
-2011          3         16          0          0          0          0          0          0          0 
-2011          3         17          0          0          0          0          0          0          0 
-2011          3         18          0          0          0          0          0          0          0 
-2011          3         19          0          0          0          0          0          0          0 
-2011          3         20          0          0          0          0          0          0          0 
-2011          3         21          0          0          0          0          0          0          0 
-2011          3         22          0          0          0          0          0          0          0 
-2011          3         23          0          0          0          0          0          0          0 
-2011          3         24          0          0          0          0          0          0          0 
-2011          3         25          0          0          0          0          0          0          0 
-2011          3         26          0          0          0          0          0          0          0 
-2011          3         27          0          0          0          0          0          0          0 
-2011          3         28          0          0          0          0          0          0          0 
-2011          3         29          0          0          0          0          0          0          0 
-2011          3         30          0          0          0          0          0          0          0 
-2011          3         31          0          0          0          0          0          0          0 
-2011          4          1          0          0          0          0          0          0          0 
-2011          4          2          0          0          0          0          0          0          0 
-2011          4          3          0          0          0          0          0          0          0 
-2011          4          4          0          0          0          0          0          0          0 
-2011          4          5          0          0          0          0          0          0          0 
-2011          4          6          0          0          0          0          0          0          0 
-2011          4          7          0          0          0          0          0          0          0 
-2011          4          8          0          0          0          0          0          0          0 
-2011          4          9          0          0          0          0          0          0          0 
-2011          4         10          0          0          0          0          0          0          0 
-2011          4         11          0          0          0          0          0          0          0 
-2011          4         12          0          0          0          0          0          0          0 
-2011          4         13          0          0          0          0          0          0          0 
-2011          4         14          0          0          0          0          0          0          0 
-2011          4         15          0          0          0          0          0          0          0 
-2011          4         16          0          0          0          0          0          0          0 
-2011          4         17          0          0          0          0          0          0          0 
-2011          4         18          0          0          0          0          0          0          0 
-2011          4         19          0          0          0          0          0          0          0 
-2011          4         20          0          0          0          0          0          0          0 
-2011          4         21          0          0          0          0          0          0          0 
-2011          4         22          0          0          0          0          0          0          0 
-2011          4         23          0          0          0          0          0          0          0 
-2011          4         24          0          0          0          0          0          0          0 
-2011          4         25          0          0          0          0          0          0          0 
-2011          4         26          0          0          0          0          0          0          0 
-2011          4         27          0          0          0          0          0          0          0 
-2011          4         28          0          0          0          0          0          0          0 
-2011          4         29          0          0          0          0          0          0          0 
-2011          4         30          0          0          0          0          0          0          0 
-2011          5          1          0          0          0          0          0          0          0 
-2011          5          2          0          0          0          0          0          0          0 
-2011          5          3          0          0          0          0          0          0          0 
-2011          5          4          0          0          0          0          0          0          0 
-2011          5          5          0          0          0          0          0          0          0 
-2011          5          6          0          0          0          0          0          0          0 
-2011          5          7          0          0          0          0          0          0          0 
-2011          5          8          0          0          0          0          0          0          0 
-2011          5          9          0          0          0          0          0          0          0 
-2011          5         10          0          0          0          0          0          0          0 
-2011          5         11          0          0          0          0          0          0          0 
-2011          5         12          0          0          0          0          0          0          0 
-2011          5         13          0          0          0          0          0          0          0 
-2011          5         14          0          0          0          0          0          0          0 
-2011          5         15          0          0          0          0          0          0          0 
-2011          5         16          0          0          0          0          0          0          0 
-2011          5         17          0          0          0          0          0          0          0 
-2011          5         18   0.255518   0.257821 0.00230304          0   0.322659          0  0.0853737 
-2011          5         19   0.171483   0.173028 0.00154561          0   0.234335          0  0.0967327 
-2011          5         20   0.378703   0.382116 0.00341333          0   0.465392          0   0.121818 
-2011          5         21   0.621567   0.627169 0.00560232          0   0.710386          0   0.162991 
-2011          5         22   0.572734   0.577897 0.00516219          0   0.660112          0   0.200928 
-2011          5         23    1.01244    1.02157  0.0091254          0    1.07875          0   0.267993 
-2011          5         24    1.14948    1.15984  0.0103606          0    1.34415          0   0.344135 
-2011          5         25    1.55943    1.57349  0.0140555          0    1.56626          0   0.447431 
-2011          5         26   0.919133   0.927418 0.00828436          0   0.916639          0   0.508315 
-2011          5         27    1.31343    1.32527  0.0118383          0    1.28689          0   0.595317 
-2011          5         28    1.86894    1.88579  0.0168452          0    1.66245          0   0.719115 
-2011          5         29    2.68519    2.70939  0.0242022          0    2.00402          0   0.896982 
-2011          5         30    3.20964    3.23857  0.0289292          0    2.27443          0    1.10959 
-2011          5         31    1.34123    1.35332  0.0120888          0   0.892617          0    1.19843 
-2011          6          1    4.81439    4.85778  0.0433932          0    3.31825          0    1.51734 
-2011          6          2    5.68911    5.74038  0.0512779          0    3.54725          0    1.89416 
-2011          6          3    6.55298    6.61204  0.0590643          0    3.67609          0      1.914 
-2011          6          4    5.62561    5.67631  0.0507055          0    3.35167          0      1.931 
-2011          6          5    5.48126    5.53067  0.0494045          0    2.56609          0    1.94754 
-2011          6          6    3.95267     3.9883  0.0356268          0    1.70537          0    1.95945 
-2011          6          7    4.09028    4.12715  0.0368671          0    1.97322          0    1.97176 
-2011          6          8      4.674    4.71613  0.0421284          0    2.65259          0    1.98581 
-2011          6          9    6.02861    6.08295  0.0543379          0    3.50477          0    2.00391 
-2011          6         10    4.01574    4.05194  0.0361953          0    2.12991          0    2.01594 
-2011          6         11    3.82531    3.85979  0.0344788          0    2.20581          0     2.0274 
-2011          6         12    5.03078    5.07612  0.0453441          0    2.99007          0    2.04244 
-2011          6         13    3.08773    3.11556  0.0278308          0    1.51959          0    2.05167 
-2011          6         14    5.35976    5.40806  0.0483093          0    2.76389          0    2.06767 
-2011          6         15    4.68784    4.73009  0.0422531          0     2.3499          0    2.08164 
-2011          6         16    3.53176     3.5636   0.031833          0    1.69582          0    2.09215 
-2011          6         17    3.83984    3.87444  0.0346097          0    1.99619          0    2.10358 
-2011          6         18    4.35378    4.39302  0.0392421          0     2.3085          0    2.11651 
-2011          6         19    3.48808    3.51952  0.0314392          0    1.80315          0    2.12687 
-2011          6         20    2.52568    2.54845  0.0227648          0     1.2482          0    2.13436 
-2011          6         21    4.98372    5.02864    0.04492          0    2.45752          0    2.14913 
-2011          6         22    2.89221    2.91828  0.0260685          0    1.55792          0     2.1577 
-2011          6         23    4.36322    4.40255  0.0393272          0    2.27872          0    2.17061 
-2011          6         24     5.3142    5.36209  0.0478987          0    2.85933          0    2.18631 
-2011          6         25    1.11887    1.12896  0.0100848          0   0.522732          0    2.18962 
-2011          6         26    5.01128    5.05645  0.0451684          0    2.15885          0    2.20441 
-2011          6         27    5.56028    5.61039  0.0501167          0    3.57761          0     2.2208 
-2011          6         28    4.70186    4.74424  0.0423795          0    2.66493          0    2.23464 
-2011          6         29    6.75315    6.81402  0.0608684          0    3.14778          0     2.2545 
-2011          6         30    5.22291    5.26999  0.0470759          0    2.68258          0    2.26984 
-2011          7          1    5.00063     5.0457  0.0450724          0    2.97265          0    2.28451 
