"year"	"julian.day"	"tavg"	"tmin"	"tmax"	"grad"	"prec"	"vpd"	"wind"	"pressure"
"2004"	254	12.78	7.8	16.35	2089.0152	0	0.274944	2.941667	923.102083
"2004"	255	18.22	16.05	19.95	1481.8932	0.1	0.323254	1.622917	920.162083
"2004"	256	14.56	11.6	19.1	373.7844	10.2	0.121665	3.097917	917.76625
"2004"	257	14.3	10.75	17.15	1805.9256	0.3	0.151089	1.685417	916.530833
"2004"	258	18.76	15.25	22.5	1907.6688	3.9	0.345014	2.7125	914.26625
"2004"	259	10.76	8.65	13.7	258.7788	23	0.015191	2.266667	916.785417
"2004"	260	9.28	8.75	9.85	353.8872	0.8	0.065965	2.035417	922.187083
"2004"	261	10.12	7.35	13.5	1934.226	0.1	0.149447	2.68125	923.157083
"2004"	262	13.11	9.9	16.2	1907.6832	0.3	0.152321	1.0375	918.7
"2004"	263	15.01	13	17.1	1818.108	0.2	0.228002	2.310417	916.751667
"2004"	264	13.98	11.55	15.85	1636.74	0	0.087177	1.558333	916.674167
"2004"	265	12.12	9.75	15.2	224.4996	1.6	0.153005	4.425	915.19375
"2004"	266	8.35	6.55	9.2	476.6472	9.2	0.203779	6.545833	914.485833
"2004"	267	10.97	6.55	15	193.536	62	0.050774	7.645833	905.50625
"2004"	268	5.36	4.35	7.7	388.1808	14	0.044068	4.816667	908.833333
"2004"	269	5.34	4.65	6.1	334.008	7.8	0.005611	5.552083	913.59625
"2004"	270	5.52	4.45	6.8	614.8908	12.4	0.063228	3.447917	918.391667
"2004"	271	7.07	5.3	9.1	498.7728	6	0.07705	4.1	919.611667
"2004"	272	9.36	8	10.65	294.174	4	0.066102	2.4375	918.775
"2004"	273	11.22	9.2	13.05	958.8384	21.2	0.103737	1.735417	915.848542
"2004"	274	8.96	8.45	9.7	377.118	3.5	0.03353	2.479167	918.428333
"2004"	275	10.28	9.2	11.25	706.6872	6.9	0.037772	1.064583	919.6425
"2004"	276	11.57	9.8	14.15	822.816	5.2	0.09361	1.710417	920.299167
"2004"	277	11.41	10.65	12.65	1149.0624	0.1	0.09881	1.99375	922.278333
"2004"	278	15.57	10	19.4	1410.066	0.2	0.268512	0.877083	919.658333
"2004"	279	20.14	18.4	22.25	1459.8396	0	0.39921	1.433333	918.615417
"2004"	280	18.38	14.85	20.7	1486.386	0.1	0.34173	1.516667	917.09375
"2004"	281	13.48	12.75	15	464.4972	0.3	0.048721	1.433333	918.12125
"2004"	282	14.74	10.1	18.65	1350.36	2.8	0.148489	1.81875	914.322917
"2004"	283	9.17	6.7	13.3	224.373577	26.8	0.08311	2.007214	912.982917
"2004"	284	5.39	3.94	6.67	186.641826	7.7	0.092827	2.264477	911.550833
"2004"	285	3.86	0.28	7.6	969.162654	0	0.121404	2.153138	917.167917
"2004"	286	4.74	-1.02	11.19	1123.078119	0	0.196947	2.436686	918.379167
"2004"	287	6.97	3.81	13.73	1337.597996	0	0.208417	3.366909	915.979583
"2004"	288	7.14	2.4	12.01	1268.532	0	0.154728	1.2625	909.10875
"2004"	289	7.82	5.93	9.47	537.4944	0	0.148946	2.270833	902.88125
"2004"	290	3.52	1.29	9.52	243.3132	9.2	0.090599	1.627083	902.31375
"2004"	291	3.71	1.03	6.52	742.14	0.3	0.128754	1.989583	905.203333
"2004"	292	6.87	3.64	10.69	1019.6964	0	0.199378	1.933333	910.667917
"2004"	293	7.93	4.03	12.47	854.91	0	0.143219	1.075	911.3875
"2004"	294	12.06	7.1	18.29	1108.1844	0	0.168814	2.345833	910.26125
"2004"	295	13.77	12.02	15.83	476.6688	1.4	0.106097	1.577083	914.053333
"2004"	296	12.03	10.29	14.05	499.8996	2.2	0.084846	1.2875	918.664167
"2004"	297	13.27	10.4	17.87	1134.7308	0	0.164279	1.095833	917.7275
"2004"	298	14.7	10.59	19.23	1219.8888	0	0.269157	1.097917	915.585417
"2004"	299	14.17	11.98	17.2	912.4308	0	0.262674	2.895833	912.985833
"2004"	300	10.29	8.88	12.34	577.3212	0	0.092564	1.529167	909.001667
"2004"	301	11.27	8.33	15.49	528.66	0	0.14823	1.81875	906.478333
"2004"	302	15.21	12.08	18.32	541.9368	0	0.332058	2.139583	903.7525
"2004"	303	15.29	11.26	18.36	423.5904	0	0.302842	2.952083	902.403333
"2004"	304	12.58	8.03	16.87	610.506	0	0.178222	2.197917	906.287917
"2004"	305	7.73	7.32	8.59	132.7212	9.1	0.083859	1.291667	913.092083
"2004"	306	11.3	7.35	16.41	631.5264	0	0.125097	2.74375	914.105
"2004"	307	12.36	8.98	17.19	322.9632	0	0.171485	1.758333	915.82375
"2004"	308	17.73	15.66	20.13	283.1364	0.2	0.371937	2.583333	918.467083
"2004"	309	16.28	9.72	22.47	624.8844	0	0.280042	1.89375	918.7475
"2004"	310	8.86	4.59	11.54	238.896	7.6	0.083948	2.897917	920.283333
"2004"	311	3.42	0.97	4.45	162.5832	8.1	0.130922	4.264583	917.925417
"2004"	312	0.84	-0.25	1.76	232.254	10.8	0.08311	3.714583	913.292083
"2004"	313	-0.35	-0.83	0.62	339.5412	7.1	0.08379	1.95	911.685833
"2004"	314	-1.89	-3.47	-0.98	180.2772	14.8	0.083115	3.40625	904.758333
"2004"	315	-1.19	-4.21	0.71	508.7664	0.7	0.083113	1.227083	906.467917
"2004"	316	1.95	0.03	4.02	823.9752	0.7	0.084592	2.03125	912.231667
"2004"	317	4.78	1.04	11.65	919.098	0	0.116135	2.891667	915.85875
"2004"	318	0.28	-0.48	1.04	87.3792	8.4	0.08356	5.476357	915.245
"2004"	319	-1.66	-2.2	-0.42	207.9324	2.5	0.097388	4.421229	920.820833
"2004"	320	-3.04	-4.98	-1.76	443.5164	0	0.099573	3.392698	920.735833
"2004"	321	-1.12	-4.87	1.41	307.4724	0	0.159069	3.414583	921.4675
"2004"	322	3.73	1.89	5.27	293.094	1.2	0.12537	3.066667	920.933333
"2004"	323	6.29	4.84	7.91	459.0072	0	0.233927	4.041667	913.2375
"2004"	324	1.43	-1.88	6.19	157.980239	5.25	0.152054	3.927083	904.168333
"2004"	325	-3.22	-4.2	-2.02	143.591628	4	0.124257	3.075	913.425
"2004"	326	-2.91	-4.07	-1.46	188.901679	0.8	0.138681	1.9625	919.620833
"2004"	327	2.94	-2.8	6.79	103.954587	13.1	0.120945	1.56875	917.241667
"2004"	328	4.74	0.11	6.77	118.565705	12.9	0.125564	3.7125	916.577917
"2004"	329	-1.53	-3.91	-0.2	350.956511	0	0.115742	3.926356	925.83625
"2004"	330	-1.62	-6.23	2.25	805.2012	0	0.227704	1.400859	924.313333
"2004"	331	5.01	2.11	6.65	527.42375	0	0.254439	2.894998	921.230833
"2004"	332	4.04	3.2	6.22	113.804429	9.5	0.098219	5.236122	920.160417
"2004"	333	2.93	0.69	5.41	469.107856	0	0.145629	1.798175	915.187083
"2004"	334	3.6	0.23	5.68	330.937331	0	0.200386	1.975153	912.25375
"2004"	335	3.27	-0.94	7.33	450.678365	0	0.133108	3.546239	909.766667
"2004"	336	7.04	5.07	9.74	535.478553	0.2	0.330707	4.20899	907.647917
"2004"	337	4.58	1.85	9.04	660.312	0	0.292875	1.316667	908.665
"2004"	338	3.94	-1.38	6.69	453.4776	0	0.140421	1.535417	916.13875
"2004"	339	2.71	0.46	5.74	461.2248	0	0.074671	1.395833	923.812917
"2004"	340	-1.85	-2.61	-0.67	264.3444	0	0.058898	1.395833	923.0675
"2004"	341	-1.02	-1.79	0.57	439.1064	0	0.058898	0.604167	924.801667
"2004"	342	-0.13	-3.62	4.7	703.4616	0	0.125947	0.510417	924.3
"2004"	343	-2.9	-3.76	-1.52	572.9364	0	0.058898	0.879167	924.83125
"2004"	344	-0.39	-4.41	4.42	726.6816	0	0.165942	4.53125	923.200833
"2004"	345	0.39	-2.36	3.44	632.6712	0	0.2563	3.5125	921.105
"2004"	346	2.22	-6.11	9.06	697.932	0	0.271577	3.145833	921.888333
"2004"	347	-4.09	-6.42	1.39	699.0408	0	0.080493	0.491667	923.730417
"2004"	348	-0.62	-5.47	3.2	686.8728	0	0.194351	0.658333	924.76625
"2004"	349	2.86	1.26	5.83	681.3432	0	0.343822	0.272917	924.94875
"2004"	350	1.55	0.21	4.15	689.0868	0.2	0.340215	0.335417	922.170417
"2004"	351	0.55	-3.6	3.11	658.116	0	0.30579	0.46875	914.7675
"2004"	352	2.54	1.22	4.45	221.2128	0.8	0.183801	2.560417	903.210833
"2004"	353	0.02	-2.14	4.95	63.0468	2.9	0.127793	7.085417	902.5225
"2004"	354	-2.09	-3.15	-0.66	299.7468	1.1	0.164393	1.76875	902.6975
"2004"	355	-6.1	-7.8	-3.79	703.4688	0	0.112162	2.1125	915.557917
"2004"	356	-6.57	-8.39	-1.55	704.5776	0	0.194922	2.00625	918.205417
"2004"	357	-5.69	-9.99	-3.4	643.7448	0	0.150687	1.275	918.24625
"2004"	358	2.59	-3.51	5.67	120.564	1.9	0.151254	6.077083	911.289583
"2004"	359	6.4	5.36	7.25	230.0652	0	0.262605	7.275	909.18125
"2004"	360	5.3	2.96	8.46	585.1296	0	0.273051	2.833333	900.656667
"2004"	361	5.23	0.68	8.09	162.5976	0	0.149186	3.041667	896.960833
"2004"	362	-0.44	-1.39	0.86	193.572	5.1	0.059347	2.88125	906.777917
"2004"	363	-1.97	-2.29	-1.56	109.512	0	0.060606	0.85	907.759583
"2004"	364	-1.63	-1.96	-1.16	81.8532	3.5	0.063233	6.1125	917.127917
"2004"	365	-2.39	-3.72	-1.66	403.7328	0	0.075559	2.697917	927.356667
"2004"	366	-0.03	-3.56	2.21	650.3904	0	0.20887	2.189583	923.76375
"2005"	1	2.06	1.08	2.79	102.87	6.7	0.066226	3.69375	921.680417
"2005"	2	2.61	-0.81	6.5	65.2644	12.4	0.098883	5.63125	917.794583
"2005"	3	-0.22	-1.4	1.03	115.038	0.5	0.141798	8.358333	924.334583
"2005"	4	3.29	0.56	5.8	262.1484	2.6	0.227786	8.579167	924.37
"2005"	5	4.58	2.76	6.18	655.9344	0.1	0.345632	4.175	924.482083
"2005"	6	4.29	3	6.71	49.7772	13.6	0.091909	7.616667	924.6175
"2005"	7	6.3	3.7	10.42	633.8088	0	0.226195	3.722917	928.796667
"2005"	8	9.6	5.94	13.94	751.0644	0	0.381978	2.125	922.566667
"2005"	9	6.09	4.23	10.15	101.7684	2.4	0.138097	3.01875	925.591667
"2005"	10	6.51	4.11	9.39	720.09	0	0.204325	0.914583	925.342917
"2005"	11	5.42	2.91	8.37	749.9628	0	0.273994	1.85625	925.82375
"2005"	12	4.47	2.63	7.34	670.3128	0	0.211603	0.864583	923.245833
"2005"	13	1.85	-1.13	5.5	137.1636	2.9	0.097531	4.408333	922.324583
"2005"	14	-1.62	-2.43	-0.76	101.7648	1.6	0.102522	5.358333	924.439167
"2005"	15	-2.85	-4.44	-0.78	629.3988	0	0.13778	1.935417	925.24375
"2005"	16	-2.06	-6.24	2	831.816	0	0.234792	0.835417	923.702083
"2005"	17	1.84	-0.98	5.52	846.198	0	0.429136	0.795833	920.195417
"2005"	18	1.95	-2.42	6.94	636.0372	0.1	0.365978	1.7125	904.590417
"2005"	19	-0.85	-2.53	0.09	167.0292	1.3	0.127461	5.8	908.225833
"2005"	20	1.92	-1.37	4.95	67.4748	12	0.117118	4.120833	906.66125
"2005"	21	1.06	-0.71	7.48	73.0008	26.5	0.104876	9.741667	900.554167
"2005"	22	-1.89	-2.43	-0.95	91.8072	4.7	0.086327	8.683333	907.633333
"2005"	23	-2.88	-4.73	-1.41	236.7144	1.6	0.077886	4.845833	911.135417
"2005"	24	-5.2	-6.71	-4.42	241.1424	1.1	0.097009	3.335417	906.629583
"2005"	25	-7.47	-8.05	-6.52	318.5712	0.8	0.060971	2.583333	908.903333
"2005"	26	-8.97	-10.17	-8.34	194.6844	7.1	0.059038	4.9875	908.988333
"2005"	27	-10.84	-11.95	-10.01	325.2168	1.5	0.061407	3.922917	909.37875
"2005"	28	-11.27	-12.36	-9.01	558.6156	0	0.061689	0.408333	908.367917
"2005"	29	-10.49	-11.35	-9.62	382.7376	0	0.070928	1.347917	914.267917
"2005"	30	-10.75	-11.66	-9.35	774.3168	0	0.100928	2.83125	921.872083
"2005"	31	-4.08	-10.31	-0.1	127.2168	3.8	0.075534	7.3	917.239167
"2005"	32	-2.48	-3.34	-0.92	154.8684	9.4	0.061781	9.59375	912.5
"2005"	33	-2.7	-3.66	-1.11	107.3196	16.8	0.058905	8.477083	917.3675
"2005"	34	-1.34	-2.99	-0.67	85.1724	45.45	0.058903	9.670833	919.77
"2005"	35	-5.14	-8.38	-3.25	337.3884	0	0.063792	1.491667	926.150833
"2005"	36	-6.46	-8.89	-2.85	1155.9636	0	0.161323	3.316667	922.170417
"2005"	37	-3.48	-7.61	0.69	1065.2544	0	0.272016	4.385417	921.63625
"2005"	38	-3.42	-6.17	0.95	1182.5172	0	0.351529	4.670833	922.010417
"2005"	39	-2.69	-6.21	1.96	1147.1184	0	0.351499	1.454167	925.432083
"2005"	40	0.59	-2.32	4.8	873.8964	0	0.292104	0.560417	927.722917
"2005"	41	2.34	-0.21	5.18	920.358	0	0.238237	1.747917	926.4025
"2005"	42	2.16	1.3	3.07	134.9532	28.6	0.067426	4.06875	920.505833
"2005"	43	4.91	1.74	7.6	195.804	22.5	0.081964	2.870833	907.33
"2005"	44	0.29	-1.31	7.81	731.2032	8.4	0.143132	6.05625	895.659167
"2005"	45	-3.09	-3.9	-1.73	219.024	1.3	0.10644	5.96875	897.4775
"2005"	46	-4.44	-5.73	-3.28	194.6916	0.9	0.076647	3.41875	900.7825
"2005"	47	-5.07	-5.81	-4.14	412.6212	19.2	0.058898	5.3125	906.8975
"2005"	48	-4.94	-5.72	-4.39	326.3292	10.5	0.060686	4.3625	914.630833
"2005"	49	-4.93	-5.81	-4.11	259.9596	0.7	0.058935	2.64375	914.439167
"2005"	50	-4.75	-6.01	-1.69	1199.1312	0	0.096423	1.21875	906.753333
"2005"	51	-3.73	-5.21	-1.56	731.2104	0	0.073644	0.6125	903.95
"2005"	52	-4.93	-6.25	-3.9	398.2428	0	0.058975	1.5875	901.03125
"2005"	53	-4.63	-6.82	-1.4	948.0312	2.9	0.072309	0.93125	898.867917
"2005"	54	-4.02	-5.11	-2.08	741.1752	0.2	0.072382	1.5	903.60625
"2005"	55	-4.3	-6.08	-0.5	1215.7344	0.2	0.093737	1.616667	907.865417
"2005"	56	-5.83	-7.54	-4.37	371.6928	0	0.059783	0.475	908.80375
"2005"	57	-5.59	-6.4	-4.47	446.9184	0	0.060477	1.172917	906.779583
"2005"	58	-8.63	-13.16	-6.59	378.3312	5.2	0.07956	3.422917	905.008333
"2005"	59	-11.87	-13.22	-10.49	655.9992	0.3	0.117471	3.475	911.534167
"2005"	60	-9.85	-14.74	-3.34	1638.3384	0	0.204217	1.009093	907.1575
"2005"	61	-6.87	-11.82	-0.71	1661.5692	0	0.228962	1.085048	903.912083
"2005"	62	-3.65	-7.71	1.64	1348.5132	0	0.260214	0.762507	904.425417
"2005"	63	-5.12	-7.55	-2.11	1158.2316	0.4	0.145908	1.594322	905.190833
"2005"	64	-4.94	-6.95	-2.25	1361.7828	0	0.205592	1.277083	901.3825
"2005"	65	-7.35	-8.27	-6.41	692.5104	2	0.094469	4.41875	906.984167
"2005"	66	-7.66	-9.07	-6.35	820.8396	41.2	0.140298	7.4125	912.65
"2005"	67	-3.65	-6.67	-1.28	158.1912	127	0.072306	7.51875	913.50125
"2005"	68	-1.81	-2.59	-1.28	199.1304	113.1	0.069038	8.872917	916.083333
"2005"	69	-5.71	-7.61	-1.95	783.4068	18.9	0.083173	4.25	920.139583
"2005"	70	-1.69	-6.06	2.48	1410.4728	24.9	0.178982	4.897917	910.2475
"2005"	71	-0.14	-2.55	1.58	430.3332	16.6	0.149821	5.13125	900.615
"2005"	72	-2.04	-3.39	1.13	902.7072	20	0.16135	3.939583	908.664583
"2005"	73	0.24	-5.11	4.94	1645.0092	0.2	0.253829	1.2875	912.994583
"2005"	74	4.67	0.35	8.5	1274.4144	0	0.246831	2.333333	920.760833
"2005"	75	8.94	5.33	12.15	1818.7056	0	0.335652	2.047917	925.9075
"2005"	76	11.49	7.68	14.3	1251.1944	0	0.38114	5.052083	924.89
"2005"	77	10.73	7.62	13.24	924.8472	0.5	0.235538	6.789583	923.199167
"2005"	78	4.95	0.06	11.47	130.536	38.7	0.075243	5.185025	919.25625
"2005"	79	-1.18	-2.56	-0.07	623.9376	0	0.069038	1.165749	918.802917
"2005"	80	0.58	-1.91	4.8	1700.3412	0	0.12093	1.747394	915.947083
"2005"	81	4.23	-1.51	9.99	1945.9404	0	0.186793	1.89375	914.182083
"2005"	82	8	5.55	10.35	1108.494	0	0.124277	1.410417	918.017917
"2005"	83	7.79	3.01	12.8	1890.6408	0	0.178611	1.577083	916.39
"2005"	84	6.2	4.49	7.83	361.7568	1.7	0.092883	1.804167	915.12875
"2005"	85	7.12	3.4	11.44	1901.7072	0	0.128671	1.23125	909.703333
"2005"	86	7.49	4.79	11.87	1940.4288	0	0.170466	1.295833	906.211667
"2005"	87	6.36	5.11	7.96	443.6244	0.3	0.082398	2.225	910.757917
"2005"	88	7.43	5.1	11.03	1273.3416	0.1	0.112831	1.614583	912.636667
"2005"	89	4.91	4.26	6.2	465.7464	0.7	0.069038	1.010417	913.4825
"2005"	90	3.84	0.78	7.43	1597.4964	0	0.232505	1.889583	918.774583
"2005"	91	2.38	-2.54	7.15	2096.4312	0	0.294447	1.810417	923.325833
"2005"	92	6.31	0.72	13.15	2191.5792	0	0.382518	3.602083	922.74
"2005"	93	8.01	3.11	13.18	2121.8868	0	0.414886	2.88125	922.445833
"2005"	94	8.94	4.58	13.47	2068.7904	0	0.383034	2.135417	922.549583
"2005"	95	9.85	6.66	13.41	1725.8364	0	0.365627	1.70625	922.737292
"2005"	96	10.386867	6.8	13.54	1447.0488	0	0.363115	2.063908	897.917538
"2005"	97	12.391011	10.03	19.29	1798.8552	0	0.409928	1.997917	887.490298
"2005"	98	8.38	3.74	13.33	1314.2952	0.3	0.142855	2.714583	902.886042
"2005"	99	1.31	0.54	3.38	473.5008	14.4	0.069038	2.529167	906.890833
"2005"	100	0.36	-1.29	1.72	1180.44	4.7	0.113508	3.7375	918.932917
"2005"	101	3.18	0.09	6.31	1204.7832	0	0.16913	1.520833	921.99
"2005"	102	5.86	2.61	9.83	1230.228	0.2	0.136223	1.958333	915.962917
"2005"	103	5.98	5.05	6.79	375.0444	1.2	0.07225	1.427083	910.715417
"2005"	104	8.95	5.57	13.75	1449.2844	0.6	0.155946	1.214583	907.705417
"2005"	105	11.4	5.79	16.83	1660.5972	0	0.225848	2.316667	904.859583
"2005"	106	12.47	7.55	18.78	1922.796	0.3	0.31397	3.320833	900.162083
"2005"	107	7.23	4.16	10.29	997.9128	1.3	0.158381	2.154167	896.357917
"2005"	108	4.13	2.7	5.24	286.5348	26.1	0.069038	2.89375	899.843333
"2005"	109	5.59	3.75	7.13	220.1652	16.7	0.069038	1.472917	902.142083
"2005"	110	3.31	1.32	4.75	626.184	17.8	0.073255	2.852083	904.273333
"2005"	111	0.92	-1.02	2.39	2009.1096	1.6	0.258461	2.7625	912.556667
"2005"	112	3.45	-0.47	7.6	2404.0836	0	0.350876	2.422917	913.84125
"2005"	113	7.32	0.79	12.09	2182.8132	0	0.306347	1.375	912.006667
"2005"	114	10.36	6.96	14.6	1672.7976	0	0.239407	1.61875	910.954167
"2005"	115	7.68	4.42	10.6	767.8044	14.1	0.111005	2.777083	906.74375
"2005"	116	5.51	3.52	7.52	254.4588	50.3	0.071673	5.15	913.455
"2005"	117	8.56	4.76	14.16	1371.8736	5.1	0.151383	2.70625	916.915417
"2005"	118	8.24	4.8	12.47	2315.5956	3.4	0.215979	3.264583	920.688333
"2005"	119	9.45	5.7	13.54	1281.1608	0.2	0.203619	1.358333	920.52375
"2005"	120	12.03	8.95	16.61	1452.6504	0.2	0.156059	1.34375	917.59
"2005"	121	16.07	10.38	21.37	2189.4876	0	0.260883	1.154167	915.566667
"2005"	122	19.13	13.87	25.59	2331.1044	0	0.29889	1.360417	916.855
"2005"	123	16.5	12.05	20.6	1538.9496	0.8	0.212097	2.835417	914.927083
"2005"	124	9.54	8.15	12.91	1079.8128	13.8	0.104689	4.608333	912.325
"2005"	125	7.38	6.51	8.99	673.776	23.3	0.076236	4.458333	910.847917
"2005"	126	5.01	3.75	6.33	625.1004	12.8	0.074103	5.077083	911.674583
"2005"	127	5.37	3.57	8.56	818.7156	15.5	0.116338	3.733333	908.540833
"2005"	128	1.58	0.06	3.19	760.0788	12.2	0.081334	4.020833	909.05125
"2005"	129	3.54	1.05	7.84	1315.4796	3	0.11328	2.179167	910.73625
"2005"	130	5.19	1.31	9.11	1152.8532	0.9	0.142151	1.69375	912.696667
"2005"	131	5.12	2.64	8.42	1574.3772	0.1	0.190672	3.09375	917.374167
"2005"	132	7.02	1.7	12.03	2612.3436	0	0.236742	1.8125	918.067917
"2005"	133	10.61	4.88	15.18	2437.452	0	0.241724	3.314583	916.15375
"2005"	134	13.68	9.36	21.02	1867.5792	12.1	0.254297	2.672917	911.63125
"2005"	135	10.71	8.96	12.85	1186.0416	11.6	0.150351	2.522917	913.96875
"2005"	136	11.81	7.88	15.56	1300.0572	0.6	0.153656	1.758333	911.14875
"2005"	137	9.77	7.63	13.24	1305.5436	5	0.142799	2.152083	911.2425
"2005"	138	6.71	5.23	8.4	240.0912	45.1	0.069057	3.16875	912.137083
"2005"	139	5.82	4.18	8.9	1134.0612	0.1	0.156681	2.547917	921.562917
"2005"	140	9.93	3.16	15.71	2625.48	0	0.213279	1.914583	920.555
"2005"	141	15.45	9.5	20.35	2608.8984	0	0.271029	1.6375	916.5
"2005"	142	15.07	12.58	18.49	1735.9416	0	0.164802	2.66875	913.566667
"2005"	143	12.81	7.92	18.34	1380.7944	42.05	0.100615	3.745833	914.83375
"2005"	144	10.14	7.54	13.68	1346.4972	0.9	0.14951	2.335417	923.2325
"2005"	145	13.54	9.5	17.56	2650.9536	0	0.273427	2.204167	925.37375
"2005"	146	15.95	10.63	21.19	2679.7284	0	0.26371	2.30625	922.54625
"2005"	147	19.03	13.63	23.84	2636.5752	0	0.310745	1.84375	919.185833
"2005"	148	20.76	15.77	24.81	2587.8996	0	0.295453	1.989583	918.3425
"2005"	149	21.5	17.15	25.45	2515.9932	0	0.275992	1.7875	917.938333
"2005"	150	19.28	13.25	24.67	1906.3548	35.4	0.223138	3.025	916.168333
"2005"	151	10.16	7.09	13.4	1640.8188	5	0.169419	3.63125	921.764583
"2005"	152	11.28	8.97	14.2	1773.594	0	0.21946	2.470833	920.281667
"2005"	153	12.96	8.21	16.75	2523.7548	0	0.223871	1.614583	918
"2005"	154	16.86	10.83	21.99	2610.0612	0	0.228546	1.814583	915.311667
"2005"	155	14.18	10.76	17.73	448.1064	15.3	0.143916	2.84375	915.09125
"2005"	156	11.52	10.14	14.23	1431.72	0.4	0.175982	3.0875	916.905833
"2005"	157	10.67	8.62	13.07	1518.0264	9.2	0.147154	2.672917	917.128333
"2005"	158	7.12	5.93	8.83	631.7712	16.6	0.167284	5.285417	921.535
"2005"	159	5.09	4.3	6.85	725.8176	13.4	0.090013	4.6125	926.236667
"2005"	160	6.07	4.17	7.65	913.914	2.5	0.139303	4.866667	922.192917
"2005"	161	9.11	6.66	11.51	1453.8672	0.3	0.213122	4.654167	916.350417
"2005"	162	11.19	9.17	13.46	1243.6416	0	0.2364	2.09375	911.77375
"2005"	163	10.78	8.69	13.66	1038.9528	0.3	0.102297	1.235417	910.170417
"2005"	164	14.88	9.95	20.75	2519.3736	7.4	0.215015	2.347917	910.42375
"2005"	165	17.22	11.1	22.9	1981.6488	0	0.202192	1.614583	912.0925
"2005"	166	15.450437	13.83	17.9	1077.7284	22.639505	0.153592	1.777083	917.51625
"2005"	167	15.77	13.56	19.17	1294.5456	7.6	0.171467	2.670833	922.240417
"2005"	168	16.99	15.38	18.83	1406.3004	0.5	0.214347	3.139583	925.08
"2005"	169	16.06	14.6	18.74	1090.9656	5.5	0.161408	4.30625	922.35
"2005"	170	14.88	10.87	18.24	2728.5192	0	0.287662	2.289583	920.186667
"2005"	171	16.82	13.47	20.49	2492.8596	0	0.282542	1.585417	918.294583
"2005"	172	18.54	13.89	21.56	2486.484188	0	0.282426	1.652165	918.50625
"2005"	173	20.2	18.55	22.35	1762.5924	0.7	0.256195	1.945833	919.819167
"2005"	174	17.96	14.45	20.7	2287.0692	0	0.19023	2	921.070833
"2005"	175	20.53	16.7	24	2666.5848	0	0.309569	1.8625	918.039167
"2005"	176	21.71	16.65	24.05	2035.908	10.3	0.245794	1.810417	917.242917
"2005"	177	17.38	15.3	20	1244.7828	16.6	0.069797	1.725	921.149583
"2005"	178	19.44	17.8	21.1	1883.2176	0.2	0.150679	2.064583	920.144167
"2005"	179	20.95	19.05	23.05	2184.1848	0	0.264543	2.545833	916.742083
"2005"	180	18.92	16.25	20.8	1387.5264	10.6	0.165049	1.135417	911.123333
"2005"	181	16.75	14.2	18.45	1823.4828	1.1	0.217191	2.9875	910.813333
"2005"	182	12.62	9.6	16.55	480.2112	16.2	0.110854	3.7375	913.22125
"2005"	183	12.05	10.4	13.9	799.9884	23.6	0.044068	7.072917	918.865833
"2005"	184	15.67	12.75	18.75	1900.944	0	0.169291	1.98125	919.27625
"2005"	185	19.17	14.5	24.1	2611.3104	0.2	0.309569	2.545833	912.287083
"2005"	186	8.87	6.4	17.1	385.056	36.4	0.049131	3.916667	913.64125
"2005"	187	12.35	7.65	15.85	2748.528	0	0.291777	2.904167	912.249583
"2005"	188	11.97	8.7	13.8	894.0492	16.3	0.107432	2.025	912.7275
"2005"	189	7.98	6.55	9.95	485.7444	23.5	0.040373	1.122917	915.00375
"2005"	190	12.1	9.5	14.3	2163.2112	3.8	0.195157	1.195833	916.833333
"2005"	191	11.58	10.65	12.6	345.2292	48.4	0.008896	2.241667	916.117917
"2005"	192	12.36	11.6	13.7	580.914	34.3	0.014644	2.679167	918.21625
"2005"	193	13.1	11.85	14.25	763.4916	25.9	0.029014	3.114583	921.034583
"2005"	194	15.61	13.15	19.1	2485.2204	5	0.179829	2.620833	921.0025
"2005"	195	18.04	15.05	20.25	2035.9764	0.1	0.286166	1.785417	920.639167
"2005"	196	20.89	17.45	23.95	2557.1484	0.2	0.361711	1.416667	918.592917
"2005"	197	18.3	14.15	22.5	1649.8188	27.4	0.200631	2.564583	916.035417
"2005"	198	19.34	16.3	22.05	2310.4044	1.2	0.233887	2.433333	915.46125
"2005"	199	20.73	15.75	25.25	2263.9356	5.8	0.2525	1.622917	912.550417
"2005"	200	14.33	12.55	16.3	653.9508	15.2	0.090462	3.977083	916.11125
"2005"	201	14.98	12	17.5	2223	0	0.231287	2.758333	920.200417
"2005"	202	13.19	8.8	16.4	2363.5296	9.5	0.236077	4.795833	916.2475
"2005"	203	14.03	12.25	15.9	1771.542	0.6	0.197757	3.722917	912.120417
"2005"	204	13.28	10.25	15.7	1336.6872	0.7	0.118928	1.80625	911.19875
"2005"	205	16.49	12.65	18.7	1739.466	0.7	0.258385	1.220833	911.83125
"2005"	206	18.01	15.2	21.35	1665.3312	6.7	0.236624	2.066667	911.910833
"2005"	207	17.57	16.1	18.95	1011.3696	0.2	0.122486	1.027083	913.875417
"2005"	208	21.57	17.5	24.55	2439.9108	0.5	0.223897	1.845833	915.370417
"2005"	209	25.71	22.55	28.5	2428.8552	0	0.369649	1.589583	916.059583
"2005"	210	27.27	24.4	31.5	2401.1892	0	0.377449	2.439583	914.382083
"2005"	211	19.64	13.8	22.95	1825.794	1.4	0.160122	2.716667	915.214167
"2005"	212	14.04	13.05	15.35	840.9744	4.9	0.092789	2.0875	915.966667
